workload	location	operator	alfa	nodeType	precision	station	class	measureType	orig_analyzedSamples	orig_discardedSamples	orig_lowerLimit	orig_maxSamples	orig_meanValue	orig_successful	orig_upperLimit	mut_analyzedSamples	mut_discardedSamples	mut_lowerLimit	mut_maxSamples	mut_meanValue	mut_successful	mut_upperLimit	timeoutMut	significant_difference
workload2	Web Server 2	ChangeNumberServers	0.01	station	0.03	Disk 3	Class1	Utilization	51200.0	1530	0.14748945579758743	500000	0.15081318582808934	true	0.15413691585859124	81920.0	0	0.14811242051759294	500000	0.1516970466071203	true	0.15528167269664767	false	false
workload2	Web Server 2	ChangeNumberServers	0.01		0.03			System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Web Server 2	ChangeNumberServers	0.01		0.03		Class0	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Web Server 2	ChangeNumberServers	0.01		0.03		Class1	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Web Server 2	ChangeNumberServers	0.01	station	0.03	Web Server 1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Web Server 2	ChangeNumberServers	0.01	station	0.03	Web Server 1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Web Server 2	ChangeNumberServers	0.01	station	0.03	Web Server 1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Web Server 2	ChangeNumberServers	0.01	station	0.03	Web Server 2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Web Server 2	ChangeNumberServers	0.01	station	0.03	Web Server 2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Web Server 2	ChangeNumberServers	0.01	station	0.03	Web Server 2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Web Server 2	ChangeNumberServers	0.01	station	0.03	Disk 1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Web Server 2	ChangeNumberServers	0.01	station	0.03	Disk 1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Web Server 2	ChangeNumberServers	0.01	station	0.03	Disk 1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Web Server 2	ChangeNumberServers	0.01	station	0.03	Disk 2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Web Server 2	ChangeNumberServers	0.01	station	0.03	Disk 2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Web Server 2	ChangeNumberServers	0.01	station	0.03	Disk 2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Web Server 2	ChangeNumberServers	0.01	station	0.03	Disk 3		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Web Server 2	ChangeNumberServers	0.01	station	0.03	Disk 3	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Web Server 2	ChangeNumberServers	0.01	station	0.03	Disk 3	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01		0.03			System Response Time	51200.0	50	1.0747085472655935	500000	1.0936924909748704	true	1.1126764346841473	46080.0	430	1.1280048566660985	500000	1.148593203416114	true	1.1691815501661293	false	false
workload1	Disk 1	ChangeNumberServers	0.01		0.03		Class0	System Response Time	35840.0	0	0.9737581775896086	500000	0.9963352228782187	true	1.0189122681668288	61440.0	430	0.971524297449001	500000	0.9895154075495921	true	1.0075065176501832	false	false
workload1	Disk 1	ChangeNumberServers	0.01		0.03		Class1	System Response Time	35840.0	0	1.2460506626226453	500000	1.2696879440293003	true	1.2933252254359553	61440.0	195	1.4033689829745393	500000	1.4265527725267995	true	1.4497365620790597	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 1		Utilization	35840.0	495	0.1121437480614101	500000	0.115319152272802	true	0.1184945564841939	61440.0	65	0.11173097707730821	500000	0.11418253871129347	true	0.11663410034527873	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 1	Class0	Utilization	51200.0	360	0.08695428556350836	500000	0.08922572296172761	true	0.09149716035994686	40960.0	100	0.08612577931376925	500000	0.08864938393854169	true	0.09117298856331413	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 1	Class1	Utilization	40960.0	110	0.024606148893470164	500000	0.025207262394754116	true	0.025808375896038068	81920.0	30	0.0242769732052923	500000	0.024902235961480213	true	0.025527498717668125	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 2		Utilization	30720.0	5	0.11293018662723434	500000	0.11628083535795086	true	0.11963148408866739	40960.0	140	0.11224718315200642	500000	0.11536091742095032	true	0.11847465168989423	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 2	Class0	Utilization	40960.0	175	0.08906731695149274	500000	0.09135092001376767	true	0.0936345230760426	40960.0	110	0.088722861919601	500000	0.0909770652620332	true	0.09323126860446539	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 2	Class1	Utilization	122880.0	935	0.024254816715225037	500000	0.024789269751459283	true	0.02532372278769353	40960.0	300	0.023697562291522277	500000	0.024391425034516318	true	0.02508528777751036	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 1		Utilization	81920.0	295	0.07224460891373688	500000	0.07376138443243473	true	0.07527815995113257	61440.0	95	0.14817438321061685	500000	0.15162622917448135	true	0.15507807513834584	false	true
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 1	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 1	Class1	Utilization	81920.0	295	0.07224460891373688	500000	0.07376138443243473	true	0.07527815995113257	61440.0	95	0.14817438321061685	500000	0.15162622917448135	true	0.15507807513834584	false	true
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 2		Utilization	71680.0	510	0.07293451643008984	500000	0.07479513575455801	true	0.07665575507902618	61440.0	230	0.07378671446772314	500000	0.07542317417085102	true	0.0770596338739789	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 2	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 2	Class1	Utilization	71680.0	510	0.07293451643008984	500000	0.07479513575455801	true	0.07665575507902618	61440.0	230	0.07378671446772314	500000	0.07542317417085102	true	0.0770596338739789	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 3		Utilization	112640.0	1705	0.07292424221262407	500000	0.07435466300576359	true	0.0757850837989031	61440.0	230	0.07369815295997259	500000	0.07540793765914919	true	0.07711772235832579	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 3	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 3	Class1	Utilization	112640.0	1705	0.07292424221262407	500000	0.07435466300576359	true	0.0757850837989031	61440.0	230	0.07369815295997259	500000	0.07540793765914919	true	0.07711772235832579	false	false
workload1	Disk 1	ChangeNumberServers	0.01		0.03			System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01		0.03		Class0	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01		0.03		Class1	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	2.0	0	0.0	500000	1.2769963248107783E-5	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	2.0	0	0.0	500000	1.2769963248107783E-5	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 3		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 3	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 3	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01		0.03			System Response Time	10240.0	15	1.1421682892623903	500000	1.1760834808184415	true	1.2099986723744927	51200.0	0	1.28848590622817	500000	1.3105755530947274	true	1.3326651999612849	false	false
workload2	Disk 1	ChangeNumberServers	0.01		0.03		Class0	System Response Time	40960.0	600	0.9770868620015383	500000	0.9960380616581515	true	1.0149892613147646	40960.0	0	0.9857248699780722	500000	1.0003459194662223	true	1.0149669689543726	false	false
workload2	Disk 1	ChangeNumberServers	0.01		0.03		Class1	System Response Time	12800.0	2665	1.2509758882480866	500000	1.289206276496317	true	1.3274366647445475	61200.0	0	1.4548677471786011	500000	1.4801044219505963	true	1.5053410967225915	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 1		Utilization	33280.0	1020	0.10128640630895705	500000	0.10427715358455075	true	0.10726790086014446	40960.0	20	0.10328572255392636	500000	0.10627430148549703	true	0.1092628804170677	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 1	Class0	Utilization	81920.0	0	0.055407645248765756	500000	0.05682833520526903	true	0.05824902516177231	56320.0	590	0.054314373274322016	500000	0.05577002995921359	true	0.05722568664410516	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 1	Class1	Utilization	40960.0	0	0.04846819031812714	500000	0.04986241481056208	true	0.05125663930299703	40960.0	10	0.04888611219644709	500000	0.050335005216960146	true	0.0517838982374732	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 2		Utilization	40960.0	0	0.10235277507727004	500000	0.1050645739158593	true	0.10777637275444855	81920.0	60	0.10336792269676653	500000	0.10604190434421382	true	0.1087158859916611	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 2	Class0	Utilization	81920.0	10	0.05512573347612503	500000	0.05598055927589403	true	0.05683538507566303	40960.0	110	0.054854518669033896	500000	0.0565356783940205	true	0.05821683811900711	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 2	Class1	Utilization	40960.0	270	0.04884006685892842	500000	0.05019523572163747	true	0.05155040458434652	102400.0	0	0.048675772865672075	500000	0.049653971069814014	true	0.05063216927395595	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 1		Utilization	122880.0	135	0.14584591258934126	500000	0.14863004875656619	true	0.1514141849237911	81920.0	115	0.28848405996209125	500000	0.29638695703751927	true	0.3042898541129473	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 1	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 1	Class1	Utilization	122880.0	135	0.14584591258934126	500000	0.14863004875656619	true	0.1514141849237911	81920.0	115	0.28848405996209125	500000	0.29638695703751927	true	0.3042898541129473	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 2		Utilization	35840.0	0	0.14791459351599381	500000	0.15185805480071216	true	0.1558015160854305	143360.0	70	0.14693650756408505	500000	0.1493624896747951	true	0.15178847178550514	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 2	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 2	Class1	Utilization	35840.0	0	0.14791459351599381	500000	0.15185805480071216	true	0.1558015160854305	143360.0	70	0.14693650756408505	500000	0.1493624896747951	true	0.15178847178550514	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 3		Utilization	51200.0	1530	0.14748945579758743	500000	0.15081318582808934	true	0.15413691585859124	40960.0	35	0.14705652806327038	500000	0.15135481086801275	true	0.15565309367275512	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 3	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 3	Class1	Utilization	51200.0	1530	0.14748945579758743	500000	0.15081318582808934	true	0.15413691585859124	40960.0	35	0.14705652806327038	500000	0.15135481086801275	true	0.15565309367275512	false	false
workload2	Disk 1	ChangeNumberServers	0.01		0.03			System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01		0.03		Class0	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01		0.03		Class1	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Web Server 2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	69.0	0	0.0	500000	1.3566790958344612E-4	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	69.0	0	0.0	500000	1.3566790958344612E-4	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 3		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 3	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 1	ChangeNumberServers	0.01	station	0.03	Disk 3	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 2	ChangeNumberServers	0.01		0.03			System Response Time	51200.0	50	1.0747085472655935	500000	1.0936924909748704	true	1.1126764346841473	40960.0	635	1.1343781908065607	500000	1.1580560583467767	true	1.1817339258869928	false	false
workload1	Disk 2	ChangeNumberServers	0.01		0.03		Class0	System Response Time	35840.0	0	0.9737581775896086	500000	0.9963352228782187	true	1.0189122681668288	51200.0	395	0.9803271636805442	500000	0.9965501698350671	true	1.01277317598959	false	false
workload1	Disk 2	ChangeNumberServers	0.01		0.03		Class1	System Response Time	35840.0	0	1.2460506626226453	500000	1.2696879440293003	true	1.2933252254359553	40960.0	150	1.400882392406894	500000	1.4250358880845466	true	1.4491893837621992	false	false
workload1	Disk 2	ChangeNumberServers	0.01	station	0.03	Web Server 1		Utilization	35840.0	495	0.1121437480614101	500000	0.115319152272802	true	0.1184945564841939	40960.0	140	0.11215665056555912	500000	0.11474590541779321	true	0.1173351602700273	false	false
workload1	Disk 2	ChangeNumberServers	0.01	station	0.03	Web Server 1	Class0	Utilization	51200.0	360	0.08695428556350836	500000	0.08922572296172761	true	0.09149716035994686	102400.0	390	0.08763214056453088	500000	0.0898781316167005	true	0.09212412266887011	false	false
workload1	Disk 2	ChangeNumberServers	0.01	station	0.03	Web Server 1	Class1	Utilization	40960.0	110	0.024606148893470164	500000	0.025207262394754116	true	0.025808375896038068	81920.0	40	0.02409085031977336	500000	0.024679047864686277	true	0.025267245409599192	false	false
workload1	Disk 2	ChangeNumberServers	0.01	station	0.03	Web Server 2		Utilization	30720.0	5	0.11293018662723434	500000	0.11628083535795086	true	0.11963148408866739	71680.0	525	0.11093609347653817	500000	0.11392184323068662	true	0.11690759298483507	false	false
